,PROPERTY_VALUE_AMT,TARGET,CRDT_LINE_CNT,DEROG_CNT,DEBT_INC_RTIO_AMT,LOAN_AMT,REASON_CDE,YOJ_AMT,MORTGAGE_DUE_AMT,RCNT_CRDT_CNT,OLD_AGE_TRADE_AMT,JOB_CDE,DELINGQ_CNT
245,45900.0,1,10.0,0.0,,3000,HomeImp,8.5,34542.0,0.0,62.366666667,Mgr,2.0
246,52234.0,0,16.0,0.0,17.452227433,15900,DebtCon,3.0,16744.0,0.0,288.41594954,ProfExe,0.0
247,240000.0,1,13.0,1.0,,30000,DebtCon,1.0,176000.0,2.0,198.86666667,ProfExe,0.0
248,147991.0,0,,,38.497560593,21300,HomeImp,,99613.0,,,,
249,131208.0,0,19.0,0.0,29.60368375,16200,DebtCon,13.0,81933.0,0.0,308.53202717,ProfExe,0.0
250,66872.0,0,,,35.364139723,13500,DebtCon,,40786.0,,,Mgr,
251,65088.0,1,39.0,4.0,,10000,HomeImp,3.5,,2.0,205.06666667,Mgr,5.0
252,143672.0,0,25.0,0.0,40.471092138,22300,DebtCon,21.0,93305.0,0.0,176.4166175,ProfExe,0.0
253,100017.0,0,21.0,0.0,41.974878281,10400,DebtCon,10.0,78320.0,4.0,167.42253971,Other,0.0
254,87407.0,0,26.0,0.0,29.66798564,13100,DebtCon,2.0,70368.0,3.0,232.99471273,Other,0.0
255,93341.0,0,26.0,0.0,42.897162114000004,14800,HomeImp,,86861.0,0.0,162.02394644,Office,0.0
256,83553.0,0,19.0,0.0,22.957291799,14900,DebtCon,5.0,69723.0,1.0,114.85553461,Office,0.0
257,30813.0,0,3.0,0.0,29.98518301,20300,DebtCon,0.0,13838.0,1.0,39.645887291,Other,0.0
258,93741.0,0,3.0,0.0,42.109347731999996,12700,DebtCon,0.0,60122.0,1.0,38.334923849,Other,0.0
259,58740.0,1,39.0,2.0,,10000,HomeImp,15.0,48840.0,0.0,194.8,Other,2.0
260,118000.0,1,10.0,0.0,,19000,DebtCon,1.0,93050.0,0.0,40.566666667,Office,0.0
261,76484.0,0,25.0,,41.516389699,3600,HomeImp,9.0,61327.0,0.0,202.51077515,Mgr,2.0
262,66731.0,0,19.0,0.0,13.312355905999999,42900,HomeImp,,8117.0,0.0,315.25481892,Office,0.0
263,68305.0,0,25.0,0.0,40.669686821,52800,DebtCon,11.0,53532.0,1.0,91.133225314,Office,0.0
264,99494.0,0,23.0,0.0,29.535058556,14900,HomeImp,18.0,87391.0,4.0,134.85999691,Other,0.0
265,69878.0,0,16.0,0.0,23.735216156,13900,DebtCon,8.0,33403.0,1.0,259.81328323,ProfExe,0.0
266,121781.0,0,20.0,0.0,39.510628341,19800,HomeImp,4.0,99137.0,1.0,302.1278732,Mgr,1.0
267,35684.0,0,18.0,2.0,24.355759583,27000,DebtCon,16.0,13718.0,1.0,122.29444677,Other,0.0
268,22092.0,1,8.0,0.0,,3900,HomeImp,3.5,14500.0,5.0,150.3,Other,1.0
269,,1,7.0,2.0,,25000,DebtCon,4.0,70150.0,0.0,104.53333333,Office,
270,209649.0,0,34.0,0.0,43.136770157,25400,HomeImp,10.0,158111.0,1.0,254.33618951,Other,0.0
271,93503.0,0,19.0,0.0,26.210175973000002,27300,DebtCon,22.0,55973.0,0.0,167.74173154,Other,1.0
272,90008.0,0,12.0,0.0,27.816420301999997,16800,HomeImp,10.0,56979.0,1.0,178.92995639,ProfExe,2.0
273,79011.0,0,10.0,,35.139034361,18700,DebtCon,1.0,50354.0,1.0,290.82702957,Other,1.0
274,46740.0,1,12.0,0.0,,2000,HomeImp,3.0,32700.0,1.0,216.93333333,Other,2.0
275,45924.0,1,17.0,1.0,33.678945978,43300,DebtCon,,,0.0,207.3007302,Other,1.0
276,34704.0,0,,,34.174055545,5800,HomeImp,,,,,,
277,,1,10.0,2.0,,15000,DebtCon,0.0,,1.0,91.26666666700001,,1.0
278,95188.0,0,16.0,0.0,27.442542523,19800,DebtCon,1.0,65021.0,0.0,73.08133749699999,Mgr,0.0
279,69777.0,0,16.0,1.0,30.214904343,49200,DebtCon,3.0,40694.0,0.0,205.10488241,Office,
280,175065.0,0,26.0,,,12000,DebtCon,7.0,150000.0,4.0,206.66666667,ProfExe,1.0
281,99755.0,1,16.0,0.0,37.969304541,22700,DebtCon,3.0,94601.0,0.0,129.56430076,Other,0.0
282,118761.0,0,9.0,0.0,34.784870381,17200,DebtCon,14.0,90567.0,2.0,139.34017022,Other,0.0
283,77878.0,0,26.0,2.0,28.876723751,26500,DebtCon,,23742.0,2.0,99.37716841,Other,1.0
284,54212.0,0,19.0,0.0,,21600,DebtCon,,,0.0,303.43333333,Other,1.0
285,113886.0,0,33.0,0.0,28.420293345,14900,DebtCon,3.0,97930.0,0.0,267.8272583,Office,0.0
286,115760.0,0,19.0,0.0,24.797958173,20800,DebtCon,16.0,56364.0,0.0,261.81405582,ProfExe,0.0
287,122520.0,0,23.0,0.0,36.795013963,9700,DebtCon,10.0,84933.0,1.0,141.43307599,Office,0.0
288,120859.0,0,31.0,0.0,38.552978748,26200,DebtCon,4.0,75096.0,2.0,107.17711768,Other,0.0
289,143484.0,0,31.0,0.0,34.145871345,24900,HomeImp,6.0,92168.0,0.0,159.58344207,ProfExe,0.0
290,69028.0,0,15.0,0.0,24.877508414,13300,DebtCon,16.0,49491.0,0.0,195.87763265,ProfExe,0.0
291,68825.0,0,9.0,0.0,34.727875189,10900,DebtCon,3.0,56793.0,0.0,225.88904146,Other,0.0
292,108385.0,0,45.0,0.0,41.342010941999995,28500,DebtCon,10.0,84908.0,0.0,384.28504689,Office,0.0
293,65355.0,0,21.0,1.0,28.362882965,18300,DebtCon,16.0,40018.0,0.0,287.97462979,Other,0.0
294,151000.0,0,31.0,,,41100,DebtCon,15.0,94600.0,4.0,220.13333333,Other,1.0
295,110481.0,0,14.0,0.0,30.942695109000002,82200,HomeImp,26.0,23197.0,0.0,127.76758759,,1.0
296,92299.0,0,23.0,0.0,34.816959504,19000,DebtCon,0.0,62356.0,0.0,60.294143175,Office,0.0
297,63000.0,0,0.0,0.0,,12000,,0.0,,0.0,,,0.0
298,65192.0,0,4.0,0.0,18.882955601,22100,HomeImp,9.0,,1.0,128.1567931,Office,0.0
299,86207.0,0,21.0,0.0,26.650512244,50800,HomeImp,9.0,,0.0,167.82361048,Self,0.0
300,77008.0,0,23.0,0.0,40.792589704,8200,DebtCon,8.0,68013.0,1.0,49.146922298,ProfExe,0.0
301,114011.0,0,25.0,0.0,30.971730126,13700,HomeImp,10.0,88654.0,0.0,250.32958449,Mgr,0.0
302,114400.0,0,19.0,0.0,,15000,DebtCon,9.0,94705.0,2.0,300.26666667,Other,0.0
303,123054.0,0,38.0,1.0,35.725852186,26300,DebtCon,0.0,94337.0,2.0,204.91733941,ProfExe,0.0
304,86945.0,0,17.0,0.0,25.194297211,8300,DebtCon,14.0,67715.0,0.0,221.47492481,ProfExe,0.0
305,65166.0,0,6.0,0.0,37.692624384,30500,DebtCon,0.0,10952.0,1.0,91.951603506,Other,0.0
306,111307.0,0,24.0,0.0,38.936175686999995,22400,DebtCon,,80226.0,1.0,186.6311118,Other,0.0
307,83014.0,0,5.0,1.0,37.70699649,6700,HomeImp,0.0,69773.0,0.0,263.17343429,Other,0.0
308,199172.0,0,22.0,0.0,35.330603966,19900,HomeImp,14.0,132878.0,0.0,197.92380603,ProfExe,0.0
309,,1,,,3.7113122995,2200,,19.0,23030.0,,,,
310,108290.0,0,45.0,0.0,,25000,DebtCon,10.0,77590.0,0.0,396.73333333,Office,1.0
311,113161.0,0,9.0,0.0,23.773610404,9800,DebtCon,5.0,53643.0,0.0,230.30325656,ProfExe,1.0
312,71942.0,0,17.0,0.0,33.550265214,14900,DebtCon,11.0,45797.0,0.0,233.67873071,Other,0.0
313,250814.0,0,25.0,0.0,41.00583277,25700,DebtCon,9.0,189995.0,1.0,100.80094267,Other,0.0
314,291490.0,0,25.0,0.0,25.105086064,29600,DebtCon,15.0,233916.0,2.0,259.73346527,ProfExe,1.0
315,62005.0,0,14.0,0.0,36.021100446,15600,DebtCon,4.0,49151.0,0.0,185.65308797,Other,0.0
316,68300.0,0,22.0,0.0,41.138299388,21600,DebtCon,11.0,36777.0,0.0,121.49424873,Office,2.0
317,63995.0,0,26.0,0.0,40.101623421999996,53700,DebtCon,12.0,49669.0,2.0,92.96631274799999,Office,1.0
318,154708.0,0,30.0,,43.902152357,44400,DebtCon,14.0,100564.0,3.0,253.91411096,Other,0.0
319,67536.0,0,,,35.188159859,13700,DebtCon,,38981.0,,,Mgr,
320,156000.0,0,28.0,0.0,,15000,DebtCon,20.0,48882.0,0.0,239.5,ProfExe,0.0
321,190797.0,1,18.0,1.0,37.971354949,21600,DebtCon,0.0,144276.0,2.0,313.42732166,Mgr,4.0
322,85341.0,0,7.0,0.0,23.461608751,22200,HomeImp,24.0,45148.0,1.0,275.60104104,Other,0.0
323,100744.0,0,23.0,0.0,31.526379711,12900,HomeImp,19.0,90646.0,3.0,141.20846058,Other,0.0
324,79819.0,0,15.0,0.0,27.189212900999998,9000,DebtCon,5.0,55367.0,1.0,101.28118497,Office,0.0
325,85000.0,0,41.0,0.0,,17000,DebtCon,21.0,12613.0,3.0,226.36666667,Other,0.0
326,87450.0,0,16.0,,38.201210401,21900,DebtCon,5.0,61468.0,,166.61081662,Office,
327,126348.0,0,24.0,0.0,30.843505268,22100,HomeImp,11.0,92724.0,1.0,122.26578117,Mgr,0.0
328,61773.0,0,20.0,0.0,38.005289311999995,9600,DebtCon,1.0,46683.0,1.0,171.05844903,Office,0.0
329,126763.0,0,33.0,0.0,31.990310995999998,20800,,4.0,150507.0,2.0,102.42238785,ProfExe,0.0
330,72561.0,0,24.0,1.0,36.611072985,13100,HomeImp,30.0,59608.0,1.0,195.53871125,Other,2.0
331,53365.0,0,17.0,,30.575650029000002,18000,DebtCon,,,,340.46080102,Other,
332,157399.0,1,12.0,0.0,34.702330738,8900,HomeImp,17.0,133847.0,0.0,70.88414409399999,ProfExe,2.0
333,121994.0,0,16.0,0.0,33.658292220999996,10800,,15.0,98568.0,0.0,270.26516526,Office,0.0
334,,1,23.0,0.0,,25000,DebtCon,22.0,,0.0,203.2,Other,2.0
335,82539.0,0,26.0,0.0,37.11235228,27000,DebtCon,20.0,54515.0,0.0,203.8613989,Other,0.0
336,115061.0,0,32.0,0.0,41.473971731,27900,DebtCon,5.0,69589.0,1.0,97.8638453,Other,0.0
337,178135.0,0,21.0,0.0,30.11861356,18700,DebtCon,12.0,136790.0,0.0,246.95441969,Mgr,0.0
338,56475.0,0,12.0,2.0,34.487188040999996,10000,HomeImp,9.0,,2.0,309.26449746,Other,0.0
339,39293.0,1,9.0,1.0,24.605128805,9900,DebtCon,5.0,23767.0,0.0,145.76577376,Other,0.0
340,133116.0,0,17.0,1.0,40.202630102,24700,DebtCon,10.0,109377.0,5.0,184.35578292,Mgr,0.0
341,95976.0,0,,,30.022245155,8700,DebtCon,0.0,76008.0,,,ProfExe,
342,76767.0,0,37.0,0.0,41.423844135,10400,DebtCon,11.0,64904.0,4.0,245.01801188,Office,0.0
343,78062.0,0,12.0,0.0,28.828649308000003,10700,HomeImp,3.0,55341.0,0.0,192.59685455,Other,1.0
344,89553.0,0,16.0,0.0,31.120132652,11400,DebtCon,4.0,66491.0,0.0,212.78328271,,0.0
345,169461.0,0,27.0,0.0,27.640018057,19000,HomeImp,7.0,22236.0,0.0,296.08019369,Self,0.0
346,126995.0,0,24.0,0.0,37.316207651999996,25500,DebtCon,1.0,73083.0,1.0,289.20089863,Office,0.0
347,74796.0,0,23.0,,33.688866161,31800,DebtCon,10.0,37100.0,,109.77658256,Other,
348,70596.0,0,18.0,0.0,25.59242395,37000,DebtCon,3.0,34085.0,2.0,195.36338382,ProfExe,0.0
349,69172.0,0,3.0,0.0,38.773685963,5700,HomeImp,1.0,,0.0,48.853667056999996,Office,0.0
350,178938.0,0,5.0,0.0,40.165488129,43200,DebtCon,10.0,120310.0,0.0,196.28157917,Self,0.0
351,115967.0,0,19.0,0.0,25.40820478,19100,DebtCon,15.0,48730.0,0.0,264.91508429,ProfExe,0.0
352,51454.0,0,17.0,,33.491836085,16400,DebtCon,,,,338.11080678,Other,
353,64767.0,0,5.0,0.0,35.039075366,31200,DebtCon,0.0,14906.0,0.0,80.355570586,Other,0.0
354,118502.0,0,24.0,0.0,33.200548022,22500,HomeImp,10.0,96170.0,1.0,118.15195,Mgr,0.0
355,55299.0,0,20.0,0.0,34.536411741,10400,DebtCon,0.0,45710.0,0.0,166.37415023,Office,0.0
356,39992.0,1,26.0,0.0,43.197242061000004,10200,DebtCon,3.0,29581.0,2.0,149.87462567,Self,0.0
357,94898.0,0,41.0,0.0,35.998225405,18200,DebtCon,22.0,13925.0,2.0,223.90191801,Other,0.0
358,61193.0,0,12.0,0.0,25.81001106,14000,DebtCon,0.0,51721.0,2.0,186.99935879,Other,0.0
359,83558.0,1,10.0,0.0,65.143593455,20600,DebtCon,0.0,52946.0,0.0,65.88287939199999,Other,0.0
360,162900.0,1,35.0,1.0,,24200,DebtCon,13.0,121000.0,1.0,151.93333333,Self,1.0
361,63400.0,0,18.0,0.0,,16000,HomeImp,3.5,42000.0,0.0,123.8,Office,0.0
362,89644.0,0,11.0,0.0,31.114929745999998,15200,DebtCon,11.0,69320.0,2.0,91.743482377,Other,0.0
363,82226.0,0,47.0,0.0,30.199399523,8500,HomeImp,22.0,78346.0,1.0,320.34954262,Other,0.0
364,32287.0,0,,,34.880462318,7700,,,14776.0,,,,
365,90127.0,0,14.0,0.0,39.424487787,12800,HomeImp,23.0,68729.0,1.0,163.98927891,Office,0.0
366,62845.0,0,14.0,0.0,23.537045228,18000,HomeImp,27.0,41814.0,0.0,244.88185992,Other,0.0
367,50704.0,0,0.0,0.0,31.244398501,39000,DebtCon,,36335.0,7.0,,Other,0.0
368,166423.0,0,51.0,,36.132509986,20200,DebtCon,1.0,125647.0,,395.14876133,Office,0.0
369,850000.0,1,24.0,0.0,,40000,HomeImp,17.0,,1.0,186.66666667,Other,0.0
370,32365.0,0,,,33.904464501,8500,,,6424.0,,,,
371,105080.0,0,24.0,0.0,38.4757705,8200,DebtCon,1.0,80989.0,1.0,81.354795297,Mgr,0.0
372,86420.0,0,25.0,0.0,,15000,DebtCon,1.5,59000.0,0.0,160.3,Office,0.0
373,,1,21.0,,,7500,HomeImp,21.0,,1.0,158.9,Other,
374,233800.0,0,27.0,0.0,36.690724403000004,23800,DebtCon,2.0,188250.0,1.0,307.57275263,ProfExe,0.0
375,58049.0,0,12.0,0.0,38.646018727,20500,DebtCon,,39147.0,0.0,202.90305427,Other,0.0
376,66894.0,0,13.0,0.0,40.588576066,8400,HomeImp,23.0,17479.0,1.0,326.34280468,Office,0.0
377,71698.0,0,32.0,0.0,30.403203826,17700,DebtCon,3.0,47064.0,3.0,244.51806442,ProfExe,0.0
378,48475.0,0,10.0,0.0,23.247958281,24300,DebtCon,26.0,21660.0,0.0,102.78283553,Other,0.0
379,143254.0,0,,,,22500,,,,,,,
380,301984.0,0,22.0,0.0,37.236507841,30900,DebtCon,28.0,189798.0,0.0,150.91736328,Other,0.0
381,72489.0,0,11.0,0.0,31.626821934000002,10000,DebtCon,18.0,59828.0,1.0,157.24366245,,0.0
382,82690.0,1,23.0,1.0,53.848219887,18600,DebtCon,0.0,64248.0,0.0,89.189005469,Mgr,0.0
383,176467.0,0,55.0,0.0,33.902320006,12700,HomeImp,7.0,149272.0,1.0,191.90446359,Office,0.0
384,98247.0,0,22.0,0.0,34.342249385,20400,DebtCon,3.0,60393.0,0.0,149.57119967,Office,0.0
385,83489.0,0,17.0,0.0,22.841092848000002,5600,DebtCon,14.0,69435.0,1.0,200.41843402,ProfExe,0.0
386,174905.0,0,28.0,0.0,39.475689601999996,32300,DebtCon,13.0,133193.0,1.0,177.0516476,Mgr,0.0
387,96579.0,0,15.0,0.0,12.1535212,15800,DebtCon,28.0,,0.0,328.21049264,Office,0.0
388,181960.0,0,17.0,0.0,43.645348659,21300,HomeImp,8.0,143676.0,0.0,313.18746512,Mgr,0.0
389,54600.0,1,11.0,0.0,,10000,HomeImp,15.0,20500.0,2.0,160.33333333,Self,0.0
390,139106.0,0,21.0,0.0,30.019555131999997,21900,DebtCon,,91327.0,0.0,201.68554815,ProfExe,0.0
391,106500.0,1,19.0,0.0,,26900,DebtCon,0.6,69000.0,2.0,115.7,Sales,1.0
392,63784.0,0,13.0,0.0,27.865588733000003,13300,DebtCon,3.0,50039.0,0.0,176.84619551,Other,0.0
393,92729.0,0,42.0,0.0,37.47461725,15500,DebtCon,9.0,74761.0,,339.08926344,ProfExe,1.0
394,86066.0,0,15.0,0.0,43.617714297,18100,DebtCon,0.0,62783.0,2.0,293.35858684,Other,0.0
395,100845.0,0,20.0,1.0,35.682471229,22400,DebtCon,2.0,91402.0,0.0,132.21662181,ProfExe,0.0
396,82021.0,0,29.0,2.0,38.556929453,11300,DebtCon,4.0,66814.0,3.0,173.71183851,Office,3.0
397,106186.0,0,24.0,0.0,38.256593617,22700,DebtCon,,75354.0,1.0,175.33937624,Other,0.0
398,290039.0,0,30.0,0.0,16.689490797,33900,DebtCon,4.0,231455.0,0.0,222.87464794,ProfExe,0.0
399,95815.0,0,21.0,2.0,24.108726876,15800,DebtCon,7.0,74575.0,0.0,69.58134810199999,Other,0.0
400,195834.0,0,15.0,0.0,31.134624378,20400,DebtCon,9.0,153958.0,1.0,,Other,0.0
401,114750.0,1,27.0,0.0,,15000,DebtCon,11.0,89200.0,0.0,114.6,ProfExe,0.0
402,222227.0,0,31.0,0.0,42.235796358,19900,DebtCon,13.0,170947.0,1.0,220.0164639,Office,0.0
403,130000.0,0,47.0,0.0,,15000,DebtCon,1.3,102988.0,0.0,289.16666667,Other,0.0
404,50760.0,0,19.0,5.0,26.070434688000002,44000,DebtCon,,,,116.43703534,Other,
405,144830.0,0,46.0,0.0,33.251079314,11400,DebtCon,2.0,112930.0,1.0,271.23803732,ProfExe,0.0
406,40000.0,1,1.0,0.0,,9500,HomeImp,10.0,,1.0,36.5,Other,0.0
407,78889.0,0,8.0,0.0,28.298227055999998,17300,DebtCon,4.0,48132.0,0.0,133.16768546,Mgr,0.0
408,45000.0,1,19.0,0.0,,21800,,20.0,21000.0,1.0,256.7,ProfExe,0.0
409,113000.0,1,12.0,0.0,,29000,DebtCon,1.5,72478.0,4.0,114.66666667,Other,6.0
410,102732.0,0,34.0,0.0,37.361513569,10200,HomeImp,6.0,77571.0,0.0,100.62966346,ProfExe,0.0
411,93697.0,0,10.0,0.0,33.837202699,8600,DebtCon,0.0,78579.0,1.0,115.19332144,Other,0.0
412,83659.0,0,25.0,0.0,32.200781329,23600,DebtCon,5.0,56023.0,2.0,267.75553453,Mgr,0.0
413,112776.0,0,19.0,0.0,25.769499901,18900,DebtCon,16.0,55238.0,0.0,251.54939236,ProfExe,0.0
414,96633.0,0,24.0,1.0,36.702340701,17200,HomeImp,25.0,62514.0,1.0,224.76435905,ProfExe,0.0
415,93028.0,0,,,29.473761481,8400,DebtCon,0.0,80490.0,,,ProfExe,
416,103324.0,0,26.0,0.0,32.923860468,25200,DebtCon,0.0,55283.0,0.0,181.45136816,ProfExe,0.0
417,141518.0,0,43.0,0.0,39.301823191,15600,DebtCon,1.0,51990.0,3.0,272.5030662,Other,0.0
418,67166.0,0,14.0,0.0,26.220717431999997,16800,HomeImp,27.0,46312.0,0.0,241.50838389,Other,0.0
419,99525.0,0,26.0,0.0,34.777089425,7600,DebtCon,2.0,80900.0,0.0,135.64019635,ProfExe,0.0
420,100335.0,0,16.0,0.0,33.518480526,19000,HomeImp,8.0,75673.0,0.0,93.15954490700001,ProfExe,0.0
421,96526.0,0,18.0,0.0,33.052493205,17600,DebtCon,0.0,73354.0,1.0,147.13452582,Other,0.0
422,115838.0,0,20.0,0.0,25.632116425,17100,DebtCon,14.0,54598.0,0.0,247.29589655,ProfExe,0.0
423,53095.0,1,17.0,3.0,,10000,HomeImp,5.0,5200.0,3.0,234.33333333,Other,3.0
424,117626.0,0,16.0,0.0,25.67302186,18900,DebtCon,21.0,91784.0,0.0,280.1234728,Other,0.0
425,41075.0,0,10.0,0.0,22.964772727,13700,DebtCon,7.0,12577.0,0.0,133.54201413,Mgr,0.0
426,324987.0,1,25.0,0.0,21.862938911,36100,HomeImp,4.0,233417.0,0.0,152.24542792,ProfExe,0.0
427,109200.0,1,,,,20000,DebtCon,10.0,71254.0,,,Other,
428,83823.0,0,36.0,0.0,40.560130328,12900,DebtCon,13.0,64245.0,3.0,246.8377195,Office,0.0
429,98623.0,0,17.0,0.0,26.405666645,17900,DebtCon,1.0,68779.0,0.0,83.86164124300001,Mgr,0.0
430,176968.0,0,27.0,,31.875771086999997,21300,,25.0,134578.0,0.0,334.06591692,Mgr,5.0
431,113696.0,0,34.0,0.0,26.750403963000004,15400,DebtCon,4.0,103934.0,1.0,265.5863519,Office,0.0
432,180313.0,0,25.0,,40.247372799000004,13400,DebtCon,6.0,156455.0,4.0,210.71825612,ProfExe,1.0
433,,1,24.0,0.0,,15300,HomeImp,5.0,96700.0,0.0,225.16666667,Other,1.0
434,100654.0,0,20.0,0.0,33.773303262,12000,HomeImp,0.0,84191.0,1.0,79.677885378,ProfExe,0.0
435,97800.0,0,26.0,0.0,,22000,DebtCon,1.0,54010.0,0.0,192.73333333,ProfExe,0.0
436,170052.0,1,29.0,0.0,76.421478047,26800,DebtCon,10.0,138216.0,1.0,199.73871138,ProfExe,0.0
437,61777.0,0,19.0,0.0,21.806563464,4000,HomeImp,21.0,54543.0,0.0,205.58668003,Office,0.0
438,73726.0,0,22.0,2.0,42.407814245,6300,HomeImp,3.0,69357.0,1.0,163.28393319,Sales,0.0
439,56900.0,0,,,14.435238785,9600,,,,,,,
440,132790.0,1,21.0,0.0,,15000,DebtCon,1.5,98000.0,1.0,107.66666667,Other,3.0
441,145124.0,0,36.0,0.0,40.402705841999996,34400,DebtCon,13.0,97971.0,1.0,67.832041665,Other,0.0
442,114647.0,0,27.0,0.0,33.523278536,16100,DebtCon,11.0,99844.0,0.0,169.983556,Other,0.0
443,105737.0,0,27.0,0.0,24.761899592,14400,HomeImp,8.0,75360.0,1.0,121.298029,ProfExe,0.0
444,202788.0,0,23.0,0.0,35.932025066,8800,DebtCon,1.0,135899.0,1.0,53.767621524,ProfExe,0.0
445,65474.0,0,4.0,0.0,37.848771035,5400,HomeImp,1.0,,0.0,40.709849004,Office,0.0
446,66193.0,0,18.0,0.0,12.935687689000002,40800,HomeImp,,12064.0,0.0,305.78609895,Office,0.0
447,90434.0,0,22.0,0.0,35.357287245,18200,DebtCon,0.0,62141.0,0.0,69.410776649,Office,0.0
448,89641.0,0,26.0,2.0,34.414621628,18700,DebtCon,0.0,68196.0,1.0,112.97604123,Other,1.0
449,115850.0,1,37.0,0.0,42.571889924000004,26600,DebtCon,2.0,84843.0,2.0,137.53887762,Sales,0.0
450,56374.0,0,9.0,0.0,40.829128728,16700,DebtCon,1.0,,1.0,73.428942397,Office,0.0
451,42722.0,0,15.0,0.0,37.122837196999996,15300,,2.0,24025.0,0.0,207.96214095,Office,0.0
452,135500.0,0,43.0,0.0,,13500,DebtCon,2.0,47900.0,5.0,276.06666667,Other,0.0
453,41856.0,1,27.0,0.0,40.628278175,5900,DebtCon,2.0,25972.0,3.0,157.96001139,Other,2.0
454,281186.0,0,15.0,0.0,28.899299611,22300,HomeImp,2.0,133995.0,0.0,181.15398818,Mgr,0.0
455,68963.0,0,16.0,0.0,30.655744344000002,10600,DebtCon,2.0,48018.0,1.0,186.7575926,Mgr,0.0
456,33938.0,0,11.0,0.0,,12100,DebtCon,9.0,12000.0,0.0,118.76666667,Mgr,0.0
457,156048.0,0,27.0,0.0,20.856067533,18200,DebtCon,20.0,53646.0,0.0,232.29712557,ProfExe,0.0
458,63450.0,1,,,,11000,HomeImp,2.9,41000.0,,,Other,
459,165000.0,1,35.0,0.0,,24800,DebtCon,19.0,132000.0,4.0,187.66666667,Mgr,0.0
460,146627.0,0,36.0,0.0,40.234871193000004,36100,DebtCon,11.0,94801.0,1.0,64.378792887,Other,0.0
461,66704.0,0,24.0,,39.510985743,10900,DebtCon,6.0,57494.0,,115.31274905,Mgr,
462,48908.0,0,19.0,5.0,28.192353244,43300,DebtCon,,,,123.40285992,Other,
463,42500.0,1,,,,14000,DebtCon,,,,,Other,
464,84427.0,0,,,19.131201179,5300,DebtCon,4.0,73698.0,,,,
465,98088.0,0,20.0,1.0,36.537400530999996,20600,DebtCon,2.0,91180.0,0.0,125.67684987,ProfExe,0.0
466,106461.0,0,13.0,0.0,34.529550086,14600,DebtCon,4.0,76194.0,1.0,80.706197627,Other,0.0
467,65537.0,0,49.0,0.0,29.311594064,17300,DebtCon,6.0,51185.0,3.0,129.83794119,Other,1.0
468,158687.0,0,24.0,0.0,36.977518905,26000,DebtCon,5.0,119553.0,0.0,290.75850449,Mgr,0.0
469,178914.0,0,35.0,0.0,37.575821975,25500,DebtCon,7.0,143881.0,0.0,323.02257180000004,ProfExe,0.0
470,182229.0,0,30.0,0.0,33.319061895,28900,DebtCon,16.0,109888.0,1.0,302.22641765,Sales,0.0
471,82446.0,0,24.0,0.0,37.612682724,5500,HomeImp,8.0,70481.0,0.0,116.59197688,Other,1.0
472,44379.0,0,49.0,0.0,40.415598855,33100,DebtCon,3.0,238018.0,3.0,195.36525989,Mgr,2.0
473,33580.0,0,7.0,0.0,28.271474159,7100,DebtCon,1.0,25896.0,9.0,29.856365166,Other,0.0
474,78500.0,0,35.0,,,10000,DebtCon,3.0,63005.0,,171.76666667,Other,
475,89909.0,0,8.0,0.0,27.35463407,9900,DebtCon,15.0,72674.0,0.0,90.957899517,Office,1.0
476,86870.0,0,16.0,0.0,38.732521813000005,20900,DebtCon,3.0,63038.0,0.0,113.69883344,,0.0
477,,1,18.0,0.0,,6900,HomeImp,23.0,5816.0,1.0,67.8,Mgr,2.0
478,39333.0,0,7.0,1.0,13.495367368,30200,DebtCon,0.0,20956.0,0.0,73.391797524,Other,0.0
479,96000.0,0,24.0,0.0,,8000,DebtCon,2.0,76600.0,2.0,73.033333333,Mgr,0.0
480,101745.0,0,20.0,0.0,38.750299661,18400,DebtCon,0.0,75491.0,1.0,279.37005066,ProfExe,0.0
481,47990.0,0,29.0,,38.929265887,13400,DebtCon,7.0,30507.0,6.0,149.93529399,Other,0.0
482,212536.0,0,26.0,0.0,20.269918789000002,26400,DebtCon,10.0,130672.0,3.0,221.50683161,ProfExe,0.0
483,134992.0,0,46.0,0.0,41.949854504,16300,DebtCon,1.0,105169.0,0.0,277.99294556,Other,0.0
484,243809.0,0,18.0,0.0,39.87670703,25100,HomeImp,27.0,143881.0,1.0,353.99083647,ProfExe,0.0
485,75021.3,1,23.0,0.0,,5000,HomeImp,5.0,61999.0,0.0,97.1,Other,0.0
486,42980.0,0,9.0,,37.659668201,8500,HomeImp,,,0.0,76.010752573,Other,1.0
487,69131.0,1,6.0,0.0,38.632967001,17100,DebtCon,3.0,32134.0,0.0,209.19880045,Other,0.0
488,21510.0,0,19.0,0.0,,18200,DebtCon,,4447.0,2.0,67.0,Other,0.0
489,111100.0,0,34.0,1.0,,12000,DebtCon,0.2,85039.0,1.0,144.06666667,ProfExe,2.0
490,50732.0,0,9.0,0.0,42.399139279,16600,DebtCon,0.0,,2.0,96.36289474600001,Office,0.0
491,88898.0,0,19.0,0.0,36.444430994,25300,DebtCon,7.0,60084.0,0.0,227.08692441,Other,0.0
492,57125.0,0,15.0,0.0,41.637058771,14000,DebtCon,,37019.0,0.0,69.823553128,Other,0.0
493,123691.0,0,26.0,0.0,31.338764479,14200,DebtCon,3.0,102789.0,1.0,127.06000805,,0.0
